motor_id,jig_id,eligible_runs,kind,rank,point_index,sweep_angle_deg,mean_error_deg,sd_error_deg,selection_count,selection_rate
P010,JIG7,10,TOP,1,304,304.0,1.8434457778930664,0.021876858330359926,10,1.0
P010,JIG7,10,TOP,2,264,264.0,1.7875185012817383,0.024100631382413435,10,1.0
P010,JIG7,10,TOP,3,303,303.0,1.6930360794067383,0.024212979374102814,10,1.0
P010,JIG7,10,TOP,4,344,344.0,1.6310062408447266,0.016328306895465206,10,1.0
P010,JIG7,10,TOP,5,263,263.0,1.6043472290039062,0.01962186238600138,5,0.5
P010,JIG7,10,BOTTOM,1,77,77.0,-1.322007179260254,0.0260636913779538,10,1.0
P010,JIG7,10,BOTTOM,2,157,157.0,-1.3107032775878906,0.02221472584456228,8,0.8
P010,JIG7,10,BOTTOM,3,126,126.0,-1.310342788696289,0.028761071245733478,8,0.8
P010,JIG7,10,BOTTOM,4,76,76.0,-1.3069782257080078,0.01771230632702063,8,0.8
P010,JIG7,10,BOTTOM,5,127,127.0,-1.3043689727783203,0.028350066820429683,8,0.8
P010,JIG8,10,TOP,1,304,304.0,2.3332386016845703,0.030737315869878504,10,1.0
P010,JIG8,10,TOP,2,264,264.0,2.205951690673828,0.054019246980318236,10,1.0
P010,JIG8,10,TOP,3,303,303.0,2.184657096862793,0.014377000434123075,10,1.0
P010,JIG8,10,TOP,4,263,263.0,2.074587821960449,0.03864063426323826,9,0.9
P010,JIG8,10,TOP,5,344,344.0,2.032316207885742,0.04707988302824513,9,0.9
P010,JIG8,10,BOTTOM,1,206,206.0,-1.1016111373901367,0.04097955837750332,8,0.8
P010,JIG8,10,BOTTOM,2,207,207.0,-1.0849170684814453,0.02120509457478856,9,0.9
P010,JIG8,10,BOTTOM,3,46,46.0,-1.0784025192260742,0.019118486962941512,10,1.0
P010,JIG8,10,BOTTOM,4,77,77.0,-1.0760936737060547,0.014608496364060893,9,0.9
P010,JIG8,10,BOTTOM,5,47,47.0,-1.0609188079833984,0.018688293008296098,4,0.4
