Group,XMetric,YMetric,n,slope,intercept,pearson_r,r2,residual_sd,slope_se,slope_ci95_low,slope_ci95_high
ALL,ShadowP2P_Deg,NL_RobustP2P_Deg,60,0.4751138722276587,1.5143325724039591,0.47369699621479355,0.2243888442229186,0.09066218918444437,0.11598587599981014,0.23827071343604644,0.711957031019271
ALL,RMS_AC_Deg,NL_RobustP2P_Deg,60,4.328298636322046,-0.07027103896160236,0.9035257559634479,0.8163587916893197,0.04411530121685272,0.26955522515096647,3.7778668665637722,4.87873040608032
ALL,A36_Deg,NL_RobustP2P_Deg,60,1.4573559150068307,1.8739730432145276,0.46969698240771196,0.2206152552829106,0.09088247141533798,0.3596746350390014,0.7229003102571899,2.1918115197564716
ALL,ClosureErrorDeg,NL_RobustP2P_Deg,60,-0.11526734562116824,3.149314818235241,-0.1388083970304302,0.019267771086157626,0.10194816232379984,0.10798210273881949,-0.33576679941383764,0.10523210817150115
ALL,ApproachReturnErrorDeg,NL_RobustP2P_Deg,60,0.351660465334818,3.0986187271173122,0.7317878787623069,0.5355134995034366,0.07016018513177764,0.0430042013195562,0.26384588624028427,0.4394750444293517
ALL,AnalysisStartRawCentered,NL_RobustP2P_Deg,60,-3.3063780625628183e-06,3.1462680333333335,-0.8885141419846754,0.7894573805067635,0.0472361169375392,2.2420442530669498e-07,-3.7642034990390893e-06,-2.8485526260865473e-06
P03,ShadowP2P_Deg,NL_RobustP2P_Deg,10,0.48600191593691244,1.3435032890848506,0.7359662632081314,0.5416463405805407,0.012531086616444915,0.15806489701411347,0.12150426342236675,0.8504995684514581
P03,RMS_AC_Deg,NL_RobustP2P_Deg,10,7.253291798727853,-2.2211123935355253,0.8237909177367105,0.6786314761455049,0.010492767488485485,1.764716008224,3.1838566837633087,11.322726913692396
P03,A36_Deg,NL_RobustP2P_Deg,10,3.379373830187599,-0.04151592100481505,0.5171249302002368,0.2674181934346094,0.01584223476656264,1.9775334223359167,-1.1808182417190247,7.939565902094222
P03,ClosureErrorDeg,NL_RobustP2P_Deg,10,0.169039601954967,2.9843052321428116,0.1605352049378642,0.025771552024432265,0.018269168605378902,0.3674545121213275,-0.6783105029968143,1.0163897069067482
P03,ApproachReturnErrorDeg,NL_RobustP2P_Deg,10,0.262536512185043,3.0417568832713755,0.31947733261360317,0.10206576605389672,0.017539234921744886,0.2753131356404409,-0.3723355786018138,0.8974086029718997
