point_index,sweep_angle_deg,a1_raw_mean_error_deg,a1_raw_pointwise_sd_deg,a1_centered_mean_error_deg,a1_centered_pointwise_sd_deg,a1_top_selection_rate,a1_bottom_selection_rate,b_raw_mean_error_deg,b_raw_pointwise_sd_deg,b_centered_mean_error_deg,b_centered_pointwise_sd_deg,b_top_selection_rate,b_bottom_selection_rate,a2_raw_mean_error_deg,a2_raw_pointwise_sd_deg,a2_centered_mean_error_deg,a2_centered_pointwise_sd_deg,a2_top_selection_rate,a2_bottom_selection_rate,a_average_raw_mean_error_deg,a_average_centered_mean_error_deg,b_minus_a_raw_error_deg,b_minus_a_centered_error_deg,b_aligned_source_index,b_aligned_source_angle_deg,b_aligned_centered_mean_error_deg,b_minus_a_aligned_centered_error_deg
10,10.0,0.0582,0.028245011949014995,-0.24620672222222226,0.020041059939765155,0.0,0.0,-0.03237,0.03547934046737622,-0.08842444444444443,0.023320452724992523,0.0,0.0,0.06768,0.014023252119248231,-0.2563903148148148,0.007061639982725511,0.0,0.0,0.06294,-0.25129851851851853,-0.09531,0.16287407407407412,10,10.0,-0.08842444444444443,0.16287407407407412
11,11.0,0.4701233333333333,0.049072652601355585,0.1657166111111111,0.041868786260813716,0.0,0.0,0.3695466666666667,0.032893528745534945,0.3134922222222222,0.021254957056302877,0.0,0.0,0.48038,0.014637072794790646,0.15630968518518518,0.00658967625415061,0.0,0.0,0.47525166666666663,0.16101314814814816,-0.10570499999999994,0.15247907407407407,11,11.0,0.3134922222222222,0.15247907407407407
12,12.0,0.74931,0.041578464377607795,0.4449032777777778,0.041622456601085656,0.0,0.0,0.6248066666666666,0.01559501309179743,0.5687522222222222,0.004332977551900979,0.0,0.0,0.7331233333333333,0.010107508759992898,0.40905301851851855,0.0037210163119469905,0.0,0.0,0.7412166666666666,0.42697814814814816,-0.11641000000000001,0.14177407407407405,12,12.0,0.5687522222222222,0.14177407407407405
13,13.0,0.9910366666666667,0.057286766651062915,0.6866299444444445,0.0638643699887881,0.0,0.0,0.9036799999999999,0.05672125086773033,0.8476255555555555,0.05122731944771864,0.0,0.0,0.9826633333333333,0.010657637324160254,0.6585930185185185,0.01344815509463408,0.0,0.0,0.98685,0.6726114814814814,-0.08317000000000008,0.1750140740740741,13,13.0,0.8476255555555555,0.1750140740740741
14,14.0,1.1642666666666666,0.0350000133333308,0.8598599444444445,0.042648044277920676,0.0,0.0,1.0267766666666667,0.07609307480535489,0.9707222222222223,0.06570453007821159,0.0,0.0,1.1251,0.02083704153664812,0.8010296851851852,0.020870892219150672,0.0,0.0,1.1446833333333333,0.8304448148148149,-0.1179066666666666,0.14027740740740735,14,14.0,0.9707222222222223,0.14027740740740735
15,15.0,0.7174566666666666,0.04789498547168936,0.41304994444444443,0.04761892108953629,0.0,0.0,0.45837666666666665,0.10402802042398639,0.40232222222222225,0.10107650840394093,0.0,0.0,0.66619,0.026844001192072704,0.34211968518518515,0.01758621430809008,0.0,0.0,0.6918233333333332,0.37758481481481476,-0.23344666666666658,0.024737407407407486,15,15.0,0.40232222222222225,0.024737407407407486
16,16.0,-0.3186,0.049585605774256726,-0.6230067222222222,0.0430645774023454,0.0,0.0,-0.51297,0.014058196897184193,-0.5690244444444444,0.007540417614337474,0.0,0.0,-0.36342333333333326,0.03341343641910143,-0.6874936481481481,0.02670954672205198,0.0,0.0,-0.3410116666666666,-0.6552501851851851,-0.17195833333333344,0.08622574074074063,16,16.0,-0.5690244444444444,0.08622574074074063
17,17.0,-0.7026966666666666,0.022365711107258247,-1.007103388888889,0.023328510267203922,0.0,0.0,-0.8910933333333334,0.05230438732394577,-0.9471477777777778,0.03938278088579595,0.0,0.0,-0.67965,0.02016506880722209,-1.0037203148148148,0.02177670772283147,0.0,0.0,-0.6911733333333333,-1.0054118518518518,-0.1999200000000001,0.05826407407407397,17,17.0,-0.9471477777777778,0.05826407407407397
18,18.0,-0.5969666666666668,0.03002256706767984,-0.901373388888889,0.027406114031125205,0.0,0.0,-0.8306566666666666,0.03276535110956898,-0.8867111111111111,0.01932379399769303,0.0,0.0,-0.5834866666666666,0.023478267255769396,-0.9075569814814815,0.013029462507222164,0.0,0.0,-0.5902266666666667,-0.9044651851851853,-0.24042999999999992,0.017754074074074144,18,18.0,-0.8867111111111111,0.017754074074074144
19,19.0,-0.3740966666666667,0.010514971865551196,-0.6785033888888888,0.014429681376259527,0.0,0.0,-0.6306566666666666,0.016468048862367777,-0.6867111111111112,0.013758918058188449,0.0,0.0,-0.36413333333333336,0.02184715160686474,-0.6882036481481482,0.014749126018842576,0.0,0.0,-0.369115,-0.6833535185185184,-0.2615416666666666,-0.0033575925925927175,19,19.0,-0.6867111111111112,-0.0033575925925927175
20,20.0,0.020643333333333333,0.0037717679320622742,-0.28376338888888886,0.005353874729611265,0.0,0.0,-0.24647,0.021839899267166965,-0.30252444444444443,0.01351178203021143,0.0,0.0,0.02205333333333333,0.011762488398860734,-0.3020169814814815,0.010273156561014216,0.0,0.0,0.02134833333333333,-0.29289018518518517,-0.2678183333333333,-0.009634259259259259,20,20.0,-0.30252444444444443,-0.009634259259259259
